"1-Stage:stage_duration","1-Stage:stage_update_count","2-Stage:stage_duration","2-Stage:stage_update_count","3-Stage:stage_duration","3-Stage:stage_update_count","4-Stage:stage_duration","4-Stage:stage_update_count","5-Stage:stage_duration","5-Stage:stage_update_count","outcome"
"2.0","3.0","0.0","0.0","0.0","0.0","125.0","5.0","0.0","0.0","2"
"8.0","5.0","0.0","0.0","10.0","4.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"59.0","8.0","288.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"294.0","13.0","89.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"1.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"53.0","7.0","119.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"25.0","6.0","0.0","0.0","12.0","21.0","57.0","17.0","12.0","2.0","2"
"113.0","63.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","2"
"350.0","36.0","0.0","0.0","0.0","0.0","65.0","58.0","4.0","3.0","2"
"387.0","5.0","0.0","0.0","128.0","11.0","0.0","0.0","0.0","0.0","4"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"32.0","8.0","257.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"190.0","6.0","0.0","0.0","0.0","0.0","60.0","7.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"46.0","4.0","30.0","3.0","0.0","0.0","209.0","25.0","0.0","0.0","4"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"63.0","12.0","0.0","0.0","0.0","0.0","280.0","49.0","0.0","0.0","4"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","5.0","259.0","17.0","56.0","2.0","0.0","0.0","0.0","0.0","4"
"443.0","15.0","31.0","10.0","81.0","3.0","0.0","0.0","0.0","0.0","4"
"29.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","3.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"236.0","6.0","11.0","7.0","0.0","0.0","90.0","5.0","0.0","0.0","2"
"43.0","12.0","0.0","0.0","34.0","4.0","40.0","1.0","42.0","4.0","2"
"9.0","10.0","0.0","0.0","0.0","0.0","38.0","9.0","18.0","1.0","2"
"62.0","8.0","0.0","0.0","0.0","0.0","141.0","23.0","0.0","0.0","3"
"0.0","5.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","2"
"126.0","7.0","0.0","0.0","68.0","6.0","0.0","0.0","3.0","3.0","2"
"13.0","7.0","460.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"6.0","11.0","0.0","0.0","0.0","0.0","18.0","13.0","0.0","0.0","2"
"126.0","7.0","0.0","0.0","0.0","0.0","337.0","10.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","652.0","73.0","0.0","0.0","0.0","0.0","4"
"0.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"40.0","132.0","0.0","0.0","0.0","0.0","117.0","67.0","90.0","120.0","2"
"4.0","7.0","0.0","0.0","35.0","7.0","41.0","7.0","0.0","0.0","2"
"0.0","1.0","0.0","2.0","0.0","1.0","0.0","4.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"17.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"97.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","9.0","26.0","3.0","39.0","4.0","0.0","0.0","0.0","0.0","4"
"2.0","5.0","0.0","0.0","0.0","0.0","34.0","5.0","0.0","0.0","2"
"41.0","5.0","7.0","6.0","0.0","0.0","31.0","7.0","15.0","4.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"223.0","22.0","57.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","3.0","0.0","0.0","0.0","0.0","81.0","13.0","0.0","0.0","3"
"67.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","6.0","0.0","0.0","92.0","3.0","0.0","0.0","0.0","0.0","2"
"148.0","37.0","0.0","0.0","244.0","17.0","0.0","0.0","651.0","60.0","4"
"4.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","8.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"182.0","172.0","0.0","0.0","0.0","0.0","21.0","40.0","26.0","1.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2"
"797.0","18.0","0.0","0.0","4.0","5.0","0.0","0.0","9.0","2.0","2"
"3.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"401.0","13.0","10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"330.0","16.0","0.0","0.0","113.0","7.0","18.0","2.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"315.0","21.0","0.0","0.0","0.0","0.0","65.0","4.0","17.0","6.0","2"
"89.0","12.0","0.0","0.0","48.0","8.0","9.0","4.0","0.0","0.0","2"
"28.0","7.0","356.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"126.0","10.0","114.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"68.0","72.0","0.0","0.0","0.0","0.0","0.0","0.0","22.0","15.0","2"
"0.0","20.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","2"
"0.0","3.0","343.0","14.0","194.0","6.0","0.0","0.0","0.0","0.0","4"
"0.0","8.0","0.0","0.0","0.0","0.0","79.0","13.0","17.0","6.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"70.0","13.0","0.0","0.0","0.0","0.0","13.0","5.0","0.0","0.0","2"
"3.0","12.0","0.0","0.0","125.0","11.0","0.0","0.0","0.0","0.0","4"
"26.0","16.0","0.0","0.0","0.0","0.0","61.0","6.0","0.0","0.0","2"
"84.0","19.0","111.0","26.0","0.0","0.0","133.0","31.0","0.0","0.0","2"
"6.0","32.0","178.0","98.0","255.0","18.0","0.0","0.0","0.0","0.0","2"
"77.0","19.0","163.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","43.0","0.0","0.0","0.0","0.0","76.0","22.0","0.0","0.0","4"
"97.0","40.0","0.0","0.0","498.0","32.0","0.0","0.0","0.0","0.0","3"
"44.0","6.0","0.0","0.0","27.0","5.0","0.0","0.0","11.0","2.0","2"
"36.0","12.0","0.0","0.0","118.0","9.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"253.0","16.0","0.0","0.0","13.0","5.0","0.0","0.0","60.0","4.0","2"
"26.0","15.0","0.0","0.0","0.0","0.0","173.0","15.0","0.0","0.0","2"
"103.0","9.0","0.0","0.0","575.0","18.0","0.0","0.0","133.0","7.0","2"
"6.0","1.0","0.0","0.0","0.0","0.0","49.0","6.0","0.0","0.0","2"
"59.0","13.0","60.0","12.0","104.0","16.0","0.0","0.0","37.0","7.0","2"
"27.0","5.0","0.0","0.0","0.0","0.0","81.0","14.0","115.0","16.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"89.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","4.0","2"
"12.0","10.0","0.0","0.0","180.0","15.0","47.0","8.0","0.0","0.0","2"
"220.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","59.0","5.0","2"
"120.0","3.0","0.0","0.0","0.0","0.0","74.0","4.0","0.0","0.0","2"
"132.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","1.0","2"
"0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"65.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","42.0","7.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"133.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"115.0","9.0","0.0","0.0","25.0","3.0","50.0","5.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"48.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","2"
"146.0","4.0","0.0","0.0","0.0","0.0","16.0","1.0","0.0","0.0","2"
"7.0","13.0","0.0","0.0","223.0","16.0","43.0","4.0","68.0","6.0","2"
"0.0","40.0","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","2"
"5.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","29.0","3.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","3.0","0.0","0.0","0.0","0.0","6.0","3.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","17.0","6.0","0.0","0.0","46.0","4.0","2"
"16.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","87.0","9.0","2"
"2.0","28.0","0.0","0.0","221.0","31.0","0.0","0.0","0.0","0.0","2"
"72.0","2.0","245.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"26.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","11.0","2"
"4.0","4.0","0.0","0.0","0.0","0.0","212.0","4.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"55.0","19.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","108.0","4.0","0.0","0.0","0.0","0.0","4"
"568.0","18.0","0.0","0.0","0.0","0.0","81.0","5.0","32.0","2.0","2"
"21.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"6.0","15.0","0.0","0.0","307.0","71.0","0.0","0.0","0.0","0.0","2"
"359.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"96.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"36.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","33.0","11.0","2"
"150.0","48.0","119.0","2.0","0.0","0.0","63.0","3.0","0.0","0.0","2"
"34.0","36.0","0.0","0.0","1.0","4.0","0.0","0.0","15.0","21.0","4"
"75.0","13.0","0.0","0.0","212.0","15.0","0.0","0.0","0.0","0.0","2"
"75.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","57.0","2.0","2"
"20.0","2.0","0.0","0.0","0.0","0.0","55.0","5.0","0.0","0.0","2"
"27.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","81.0","2"
"10.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"17.0","44.0","4.0","1.0","0.0","0.0","126.0","37.0","17.0","2.0","2"
"91.0","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"206.0","8.0","0.0","0.0","0.0","0.0","212.0","6.0","0.0","0.0","4"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"1.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"19.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","5.0","2"
"34.0","15.0","0.0","0.0","0.0","0.0","66.0","8.0","0.0","0.0","4"
"121.0","7.0","0.0","0.0","87.0","3.0","199.0","16.0","0.0","0.0","2"
"0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"28.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","2"
"68.0","9.0","0.0","0.0","0.0","0.0","28.0","11.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"18.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","5.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","4"
"14.0","11.0","0.0","1.0","0.0","0.0","0.0","6.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"8.0","14.0","0.0","0.0","0.0","0.0","19.0","4.0","106.0","11.0","2"
"24.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"13.0","8.0","0.0","0.0","50.0","11.0","0.0","0.0","0.0","0.0","2"
"48.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"96.0","80.0","32.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"34.0","6.0","0.0","0.0","25.0","2.0","25.0","5.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"31.0","12.0","0.0","0.0","188.0","7.0","0.0","0.0","99.0","5.0","2"
"1.0","3.0","0.0","0.0","47.0","10.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","366.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"87.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","4.0","2"
"0.0","14.0","0.0","0.0","1.0","4.0","27.0","44.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","21.0","0.0","0.0","317.0","6.0","0.0","0.0","0.0","0.0","4"
"91.0","20.0","0.0","0.0","4.0","5.0","83.0","26.0","28.0","8.0","2"
"147.0","20.0","0.0","0.0","92.0","6.0","0.0","0.0","0.0","0.0","2"
"1.0","8.0","0.0","0.0","123.0","3.0","0.0","0.0","0.0","0.0","2"
"0.0","31.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","17.0","7.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","28.0","7.0","2"
"13.0","33.0","0.0","0.0","0.0","0.0","7.0","4.0","0.0","0.0","2"
"70.0","58.0","4.0","2.0","0.0","0.0","53.0","12.0","142.0","24.0","4"
"138.0","28.0","0.0","0.0","0.0","0.0","31.0","7.0","0.0","0.0","2"
"313.0","8.0","358.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","221.0","11.0","0.0","0.0","0.0","0.0","4"
"62.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"11.0","9.0","0.0","0.0","0.0","0.0","21.0","4.0","18.0","4.0","2"
"11.0","3.0","0.0","0.0","0.0","0.0","8.0","3.0","0.0","0.0","2"
"26.0","10.0","0.0","0.0","0.0","0.0","38.0","2.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"87.0","10.0","0.0","0.0","17.0","47.0","12.0","47.0","10.0","11.0","2"
"0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"307.0","27.0","0.0","0.0","287.0","6.0","0.0","0.0","0.0","0.0","4"
"83.0","5.0","141.0","5.0","293.0","5.0","6.0","3.0","0.0","0.0","4"
"0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"28.0","48.0","0.0","0.0","0.0","0.0","19.0","7.0","28.0","6.0","2"
"54.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","3.0","2"
"0.0","9.0","0.0","0.0","136.0","6.0","0.0","0.0","0.0","0.0","2"
"33.0","3.0","0.0","0.0","266.0","8.0","0.0","0.0","0.0","0.0","3"
"177.0","29.0","0.0","0.0","0.0","0.0","13.0","10.0","0.0","0.0","2"
"372.0","73.0","0.0","0.0","29.0","19.0","3.0","2.0","3.0","3.0","2"
"223.0","47.0","0.0","0.0","0.0","0.0","6.0","2.0","0.0","0.0","2"
"343.0","19.0","0.0","0.0","0.0","0.0","33.0","5.0","0.0","0.0","3"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","53.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","80.0","2"
"155.0","100.0","0.0","0.0","257.0","74.0","6.0","23.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","63.0","5.0","0.0","0.0","0.0","0.0","4"
"147.0","10.0","0.0","0.0","0.0","0.0","4.0","2.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"16.0","8.0","0.0","0.0","341.0","6.0","0.0","0.0","0.0","0.0","4"
"53.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","4.0","2"
"61.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","2.0","2"
"18.0","6.0","0.0","0.0","5.0","2.0","155.0","13.0","0.0","0.0","4"
"111.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","14.0","2"
"54.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","63.0","8.0","2"
"71.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","209.0","57.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"38.0","3.0","0.0","0.0","0.0","0.0","16.0","2.0","0.0","0.0","3"
"18.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","1.0","2"
"47.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"8.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","2"
"3.0","7.0","0.0","0.0","47.0","8.0","0.0","0.0","79.0","35.0","2"
"20.0","6.0","0.0","0.0","386.0","6.0","0.0","0.0","0.0","0.0","2"
"41.0","5.0","4.0","2.0","69.0","8.0","272.0","42.0","0.0","0.0","2"
"26.0","30.0","0.0","0.0","70.0","29.0","0.0","0.0","76.0","21.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","16.0","0.0","0.0","0.0","0.0","24.0","2.0","0.0","0.0","4"
"7.0","9.0","0.0","0.0","27.0","3.0","0.0","0.0","0.0","0.0","4"
"0.0","7.0","0.0","0.0","0.0","0.0","33.0","3.0","0.0","0.0","2"
"0.0","15.0","0.0","0.0","0.0","0.0","20.0","3.0","13.0","4.0","2"
"0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"131.0","18.0","0.0","0.0","42.0","12.0","0.0","0.0","12.0","8.0","2"
"10.0","3.0","27.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"16.0","17.0","0.0","0.0","165.0","13.0","90.0","27.0","0.0","0.0","2"
"10.0","11.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","2"
"56.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","15.0","6.0","2"
"184.0","19.0","0.0","0.0","47.0","6.0","0.0","0.0","0.0","0.0","2"
"45.0","5.0","0.0","0.0","0.0","0.0","204.0","16.0","0.0","0.0","2"
"6.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","1.0","2"
"31.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"179.0","11.0","0.0","0.0","0.0","2.0","151.0","42.0","2.0","2.0","2"
"26.0","12.0","0.0","0.0","63.0","7.0","515.0","73.0","1.0","4.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","145.0","12.0","0.0","0.0","4"
"0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"79.0","36.0","0.0","0.0","0.0","0.0","56.0","145.0","3.0","2.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","72.0","1.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"63.0","118.0","0.0","0.0","50.0","287.0","31.0","18.0","45.0","41.0","2"
"132.0","2.0","0.0","0.0","177.0","7.0","0.0","0.0","0.0","0.0","4"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"73.0","2.0","57.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"12.0","8.0","0.0","0.0","0.0","0.0","13.0","3.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"4.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","27.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","1.0","21.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","4.0","0.0","0.0","0.0","0.0","11.0","2.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","2.0","0.0","0.0","0.0","0.0","88.0","3.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","14.0","7.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"84.0","4.0","168.0","12.0","122.0","13.0","0.0","1.0","132.0","14.0","2"
"0.0","4.0","0.0","0.0","0.0","3.0","0.0","0.0","8.0","2.0","2"
"258.0","9.0","145.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2"
"301.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2"
"57.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","6.0","3"
"6.0","9.0","0.0","0.0","54.0","3.0","0.0","0.0","0.0","0.0","4"
"104.0","16.0","7.0","6.0","0.0","0.0","80.0","11.0","0.0","0.0","4"
"16.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","7.0","2"
"27.0","1.0","0.0","0.0","201.0","11.0","0.0","0.0","0.0","0.0","2"
"0.0","19.0","0.0","0.0","0.0","0.0","11.0","1.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"54.0","7.0","0.0","0.0","0.0","0.0","24.0","5.0","34.0","6.0","2"
"1.0","57.0","0.0","0.0","0.0","0.0","30.0","45.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"262.0","33.0","0.0","0.0","0.0","0.0","663.0","77.0","542.0","33.0","3"
"56.0","5.0","0.0","0.0","88.0","4.0","10.0","3.0","0.0","0.0","3"
"355.0","8.0","897.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"241.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"18.0","18.0","147.0","41.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"70.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","327.0","9.0","0.0","0.0","0.0","0.0","4"
"1.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"52.0","2.0","158.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","0.0","2"
"248.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","36.0","3.0","4"
"19.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"142.0","21.0","0.0","0.0","0.0","0.0","3.0","4.0","52.0","16.0","2"
"14.0","15.0","0.0","2.0","132.0","11.0","267.0","62.0","44.0","12.0","2"
"17.0","13.0","0.0","0.0","0.0","0.0","25.0","6.0","0.0","0.0","2"
"145.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2"
"0.0","3.0","0.0","0.0","14.0","3.0","0.0","0.0","0.0","0.0","2"
"45.0","30.0","0.0","0.0","0.0","0.0","21.0","24.0","0.0","0.0","2"
"24.0","31.0","0.0","0.0","42.0","26.0","0.0","2.0","12.0","28.0","2"
"52.0","8.0","0.0","0.0","0.0","0.0","59.0","6.0","0.0","0.0","2"
"79.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","4.0","2"
"18.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"22.0","4.0","0.0","0.0","112.0","5.0","0.0","0.0","0.0","0.0","2"
"0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","2.0","2"
"2.0","6.0","0.0","0.0","0.0","0.0","69.0","7.0","0.0","0.0","4"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"117.0","7.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","4"
"18.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","9.0","2"
"10.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","2"
